l_GA_30_105.dot	C	21	16	30,105	30:28-35:0:0:0:0:4:0:0:0:0:0:0:0:0:4:0:0:0:0:0:0|105:96-102:0:0:0:0:19:0:0:0:0:0:0:0:0:19:0:0:0:0:0:0
l_GA_30_120.dot	C	21	16	30,120	30:28-35:0:0:0:0:4:0:0:0:0:0:0:0:0:4:0:0:0:0:0:0|120:103-110:0:0:0:0:22:0:0:0:0:0:0:0:0:22:0:0:0:0:0:0
l_GA_30_90.dot	C	20	16	30,90	30:28-35:0:0:0:0:4:0:0:0:0:0:0:0:0:4:0:0:0:0:0:0|90:96-102:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0
l_GA_40_105.dot	C	21	16	40,105	40:36-42:0:0:0:0:6:0:0:0:0:0:0:0:0:6:0:0:0:0:0:0|105:88-95:0:0:0:0:19:0:0:0:0:0:0:0:0:19:0:0:0:0:0:0
l_GA_40_120.dot	C	21	16	40,120	40:28-35:0:0:0:0:6:0:0:0:0:0:0:0:0:6:0:0:0:0:0:0|120:96-102:0:0:0:0:22:0:0:0:0:0:0:0:0:22:0:0:0:0:0:0
l_GA_40_90.dot	C	20	16	40,90	40:36-42:0:0:0:0:6:0:0:0:0:0:0:0:0:6:0:0:0:0:0:0|90:88-95:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0
l_GA_45_105.dot	C	21	16	45,105	45:36-42:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|105:88-95:0:0:0:0:19:0:0:0:0:0:0:0:0:19:0:0:0:0:0:0
l_GA_45_120.dot	C	21	16	45,120	45:34-35:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|120:88-95:0:0:0:0:22:0:0:0:0:0:0:0:0:22:0:0:0:0:0:0
l_GA_45_90.dot	C	20	16	45,90	45:43-50:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|90:81-87:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0
l_GA_50_105.dot	C	22	16	50,105	50:36-42:0:0:0:0:8:0:0:0:0:0:0:0:0:8:0:0:0:0:0:0|105:88-95:0:0:0:0:19:0:0:0:0:0:0:0:0:19:0:0:0:0:0:0
l_GA_50_120.dot	C	22	16	50,120	50:36-42:0:0:0:0:8:0:0:0:0:0:0:0:0:8:0:0:0:0:0:0|120:88-95:0:0:0:0:22:0:0:0:0:0:0:0:0:22:0:0:0:0:0:0
l_GA_50_90.dot	C	20	16	50,90	50:43-50:0:0:0:0:8:0:0:0:0:0:0:0:0:8:0:0:0:0:0:0|90:81-87:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0
l_GA_55_105.dot	C	22	16	55,105	55:43-50:0:0:0:0:9:0:0:0:0:0:0:0:0:9:0:0:0:0:0:0|105:81-87:0:0:0:0:19:0:0:0:0:0:0:0:0:19:0:0:0:0:0:0
l_GA_55_120.dot	C	22	16	55,120	55:36-41:0:0:0:0:9:0:0:0:0:0:0:0:0:9:0:0:0:0:0:0|120:88-95:0:0:0:0:22:0:0:0:0:0:0:0:0:22:0:0:0:0:0:0
l_GA_55_90.dot	C	21	16	55,90	55:43-50:0:0:0:0:9:0:0:0:0:0:0:0:0:9:0:0:0:0:0:0|90:81-87:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0
l_GA_61_105.dot	C	22	16	61,105	61:45-51:0:0:0:0:11:0:0:0:0:0:0:0:0:11:0:0:0:0:0:0|105:81-87:0:0:0:0:19:0:0:0:0:0:0:0:0:19:0:0:0:0:0:0
l_GA_61_120.dot	C	22	16	61,120	61:43-44:0:0:0:0:11:0:0:0:0:0:0:0:0:11:0:0:0:0:0:0|120:81-87:0:0:0:0:22:0:0:0:0:0:0:0:0:22:0:0:0:0:0:0
l_GA_61_90.dot	C	21	16	61,90	61:52-59:0:0:0:0:11:0:0:0:0:0:0:0:0:11:0:0:0:0:0:0|90:73-80:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0
l_GA_66_105.dot	C	22	16	66,105	66:49-51:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0|105:79-80:0:0:0:0:19:0:0:0:0:0:0:0:0:19:0:0:0:0:0:0
l_GA_66_120.dot	C	22	16	66,120	66:45-48:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0|120:81-87:0:0:0:0:22:0:0:0:0:0:0:0:0:22:0:0:0:0:0:0
l_GA_66_90.dot	C	21	16	66,90	66:52-59:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0|90:73-80:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0
l_GA_71_105.dot	C	22	16	71,105	71:52-59:0:0:0:0:13:0:0:0:0:0:0:0:0:13:0:0:0:0:0:0|105:73-78:0:0:0:0:19:0:0:0:0:0:0:0:0:19:0:0:0:0:0:0
l_GA_71_120.dot	C	22	16	71,120	71:45-50:0:0:0:0:13:0:0:0:0:0:0:0:0:13:0:0:0:0:0:0|120:81-87:0:0:0:0:22:0:0:0:0:0:0:0:0:22:0:0:0:0:0:0
l_GA_71_90.dot	C	21	16	71,90	71:52-59:0:0:0:0:13:0:0:0:0:0:0:0:0:13:0:0:0:0:0:0|90:73-80:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0
l_GA_76_105.dot	C	22	16	76,105	76:52-56:0:0:0:0:14:0:0:0:0:0:0:0:0:14:0:0:0:0:0:0|105:73-78:0:0:0:0:19:0:0:0:0:0:0:0:0:19:0:0:0:0:0:0
l_GA_76_120.dot	C	22	16	76,120	76:45-50:0:0:0:0:14:0:0:0:0:0:0:0:0:14:0:0:0:0:0:0|120:73-80:0:0:0:0:22:0:0:0:0:0:0:0:0:22:0:0:0:0:0:0
l_GA_76_90.dot	C	21	16	76,90	76:60-66:0:0:0:0:14:0:0:0:0:0:0:0:0:14:0:0:0:0:0:0|90:66-72:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0
l_GA_81_105.dot	C	22	16	81,105	81:52-57:0:0:0:0:15:0:0:0:0:0:0:0:0:15:0:0:0:0:0:0|105:73-78:0:0:0:0:19:0:0:0:0:0:0:0:0:19:0:0:0:0:0:0
l_GA_81_120.dot	C	22	16	81,120	81:52-57:0:0:0:0:15:0:0:0:0:0:0:0:0:15:0:0:0:0:0:0|120:73-80:0:0:0:0:22:0:0:0:0:0:0:0:0:22:0:0:0:0:0:0
l_GA_81_90.dot	C	21	16	81,90	81:60-66:0:0:0:0:15:0:0:0:0:0:0:0:0:15:0:0:0:0:0:0|90:66-72:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0
l_GB_45_45.dot	C	21	16	45,45	45:64-66:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|45:64-66:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0
l_GB_45_60.dot	C	21	16	45,60	45:51-57:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|60:73-80:0:0:0:0:10:0:0:0:0:0:0:0:0:10:0:0:0:0:0:0
l_GB_45_90.dot	C	21	16	45,90	45:43-50:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|90:81-87:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0
l_GB_50_50.dot	C	21	16	50,50	50:58-65:0:0:0:0:8:0:0:0:0:0:0:0:0:8:0:0:0:0:0:0|50:58-65:0:0:0:0:8:0:0:0:0:0:0:0:0:8:0:0:0:0:0:0
l_GB_50_70.dot	C	21	16	50,70	50:51-57:0:0:0:0:8:0:0:0:0:0:0:0:0:8:0:0:0:0:0:0|70:73-80:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0
l_GB_55_55.dot	C	21	16	55,55	55:58-65:0:0:0:0:9:0:0:0:0:0:0:0:0:9:0:0:0:0:0:0|55:58-65:0:0:0:0:9:0:0:0:0:0:0:0:0:9:0:0:0:0:0:0
l_GB_60_60.dot	C	21	16	60,60	60:58-65:0:0:0:0:10:0:0:0:0:0:0:0:0:10:0:0:0:0:0:0|60:58-65:0:0:0:0:10:0:0:0:0:0:0:0:0:10:0:0:0:0:0:0
l_GB_60_70.dot	C	21	16	60,70	60:58-65:0:0:0:0:10:0:0:0:0:0:0:0:0:10:0:0:0:0:0:0|70:66-72:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0
l_GB_70_70.dot	C	21	16	70,70	70:58-65:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0|70:58-65:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0
l_GB_80_80.dot	C	21	16	80,80	80:58-65:0:0:0:0:14:0:0:0:0:0:0:0:0:14:0:0:0:0:0:0|80:58-65:0:0:0:0:14:0:0:0:0:0:0:0:0:14:0:0:0:0:0:0
l_GC_42_116.dot	C	22	16	42,116	42:31-38:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|116:36-132:8:8:0:0:1:0:0:7:5:7:0:5:7:1:1:5:7:7:2:0
l_GC_61_114.dot	C	22	16	61,114	61:43-44:0:0:0:0:11:0:0:0:0:0:0:0:0:11:0:0:0:0:0:0|114:36-129:8:8:0:0:1:0:0:7:5:7:0:5:7:1:1:5:7:7:2:0
l_GC_75_27.dot	C	21	16	75,27	75:88-95:0:0:0:0:13:0:0:0:0:0:0:0:0:13:0:0:0:0:0:0|27:37-39:0:0:0:0:1:0:0:3:3:3:0:3:3:1:1:3:3:3:0:0
