l_HA_70_26_16.dot	C	23	16	70,26,16	70:81-87:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0|26:30-35:0:0:0:0:3:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0|16:F24:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_HA_70_26_19.dot	C	23	16	70,26,19	70:73-80:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0|26:30-35:0:0:0:0:3:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0|19:F28:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0
l_HA_70_35_16.dot	C	23	16	70,35,16	70:73-80:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0|35:36-42:0:0:0:0:5:0:0:0:0:0:0:0:0:5:0:0:0:0:0:0|16:F24:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_HA_70_35_19.dot	C	23	16	70,35,19	70:73-80:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0|35:36-42:0:0:0:0:5:0:0:0:0:0:0:0:0:5:0:0:0:0:0:0|19:F28:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0
l_HA_70_45_16.dot	C	23	16	70,45,16	70:66-72:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0|45:43-50:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|16:F24:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_HA_70_45_19.dot	C	23	16	70,45,19	70:66-72:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0|45:43-50:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|19:F28:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0
l_HA_90_26_16.dot	C	23	16	90,26,16	90:88-95:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0|26:30-35:0:0:0:0:3:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0|16:F24:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_HA_90_26_19.dot	C	23	16	90,26,19	90:81-87:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0|26:30-35:0:0:0:0:3:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0|19:F28:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0
l_HA_90_35_16.dot	C	23	16	90,35,16	90:81-87:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0|35:28-35:0:0:0:0:5:0:0:0:0:0:0:0:0:5:0:0:0:0:0:0|16:F24:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_HA_90_35_19.dot	C	23	16	90,35,19	90:81-87:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0|35:28-35:0:0:0:0:5:0:0:0:0:0:0:0:0:5:0:0:0:0:0:0|19:F28:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0
l_HA_90_45_16.dot	C	24	16	90,45,16	90:73-80:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0|45:36-42:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|16:F24:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_HA_90_45_19.dot	C	24	16	90,45,19	90:73-80:0:0:0:0:16:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0|45:36-42:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|19:F28:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0
l_HC_35_29_30.dot	C	24	16	35,29,30	35:43-48:0:0:0:0:5:0:0:0:0:0:0:0:0:5:0:0:0:0:0:0|29:40-42:0:0:0:0:4:0:0:0:0:0:0:0:0:4:0:0:0:0:0:0|30:36-41:0:0:0:0:4:0:0:0:0:0:0:0:0:4:0:0:0:0:0:0
l_HC_41_30_23.dot	C	24	16	41,30,23	41:52-57:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|30:36-41:0:0:0:0:4:0:0:0:0:0:0:0:0:4:0:0:0:0:0:0|23:31-33:0:0:0:0:3:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0
l_HC_45_32_27.dot	C	24	16	45,32,27	45:51-57:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|32:39-44:0:0:0:0:5:0:0:0:0:0:0:0:0:5:0:0:0:0:0:0|27:31-36:0:0:0:0:4:0:0:0:0:0:0:0:0:4:0:0:0:0:0:0
l_HC_45_33_26.dot	C	24	16	45,33,26	45:51-57:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|33:40-45:0:0:0:0:5:0:0:0:0:0:0:0:0:5:0:0:0:0:0:0|26:30-35:0:0:0:0:3:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0
l_HC_50_40_30.dot	C	24	16	50,40,30	50:51-57:0:0:0:0:8:0:0:0:0:0:0:0:0:8:0:0:0:0:0:0|40:43-50:0:0:0:0:6:0:0:0:0:0:0:0:0:6:0:0:0:0:0:0|30:28-35:0:0:0:0:4:0:0:0:0:0:0:0:0:4:0:0:0:0:0:0
l_HC_60_45_35.dot	C	24	16	60,45,35	60:51-57:0:0:0:0:10:0:0:0:0:0:0:0:0:10:0:0:0:0:0:0|45:36-42:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|35:28-35:0:0:0:0:5:0:0:0:0:0:0:0:0:5:0:0:0:0:0:0
l_HD_51_26_15.dot	C	24	16	51,26,15	51:67-72:0:0:0:0:9:0:0:0:0:0:0:0:0:9:0:0:0:0:0:0|26:36-38:0:0:0:0:3:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0|15:F22:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_HD_52_59_17.dot	C	24	16	52,59,17	52:46-53:0:0:0:0:9:0:0:0:0:0:0:0:0:9:0:0:0:0:0:0|59:57-63:0:0:0:0:10:0:0:0:0:0:0:0:0:10:0:0:0:0:0:0|17:F25:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0
l_HD_54_61_19.dot	C	24	16	54,61,19	54:49-56:0:0:0:0:9:0:0:0:0:0:0:0:0:9:0:0:0:0:0:0|61:52-59:0:0:0:0:10:0:0:0:0:0:0:0:0:10:0:0:0:0:0:0|19:F28:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0
l_HD_70_26_16.dot	C	24	16	70,26,16	70:81-87:0:0:0:0:12:0:0:0:0:0:0:0:0:12:0:0:0:0:0:0|26:30-35:0:0:0:0:3:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0|16:F24:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_HD_72_26_19.dot	C	24	16	72,26,19	72:76-83:0:0:0:0:13:0:0:0:0:0:0:0:0:13:0:0:0:0:0:0|26:30-35:0:0:0:0:3:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0|19:F28:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0
l_HE_45_30_25_20.dot	C	27	16	45,30,25,20	45:43-50:0:0:0:0:7:0:0:0:0:0:0:0:0:7:0:0:0:0:0:0|30:28-35:0:0:0:0:4:0:0:0:0:0:0:0:0:4:0:0:0:0:0:0|25:28-33:0:0:0:0:3:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0|20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0
l_HE_60_40_30_16.dot	C	27	16	60,40,30,16	60:51-57:0:0:0:0:10:0:0:0:0:0:0:0:0:10:0:0:0:0:0:0|40:36-42:0:0:0:0:6:0:0:0:0:0:0:0:0:6:0:0:0:0:0:0|30:28-35:0:0:0:0:4:0:0:0:0:0:0:0:0:4:0:0:0:0:0:0|16:F24:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
